Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Maurice Harkless,32.61666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.481,0.429,0.286,0.429,3.9,11.8,8.4,4.7,3.1,4.6,0.0,12.3,108.0,91.0,2.1,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,3.0,7.0,0.429,0.0,2.0,0.0,2.0,3.0,0.667,1.0,4.0,5.0,1.0,2.0,2.0,0.0,2.0,8.0,10.0
Mason Plumlee,29.0,,,,,,,,,,,,,,,,,,,,Starter,0.672,0.667,0.0,1.111,8.7,19.9,15.0,19.0,1.7,0.0,13.0,25.7,128.0,94.0,6.1,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,6.0,9.0,0.667,0.0,0.0,,6.0,10.0,0.6,2.0,6.0,8.0,3.0,1.0,0.0,2.0,2.0,18.0,11.0
Evan Turner,29.733333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.698,0.786,0.143,0.286,0.0,9.7,5.5,5.8,3.4,10.1,33.7,19.3,87.0,88.0,4.7,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,5.0,7.0,0.714,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,11.0,-10.0
Meyers Leonard,10.433333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.667,0.0,0.0,18.4,10.5,0.0,0.0,0.0,0.0,27.8,0.0,98.0,-30.4,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
Shabazz Napier,8.766666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,1.0,0.0,0.0,11.0,6.2,17.9,0.0,0.0,50.0,22.1,78.0,102.0,-7.4,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,-1.0
Ed Davis,8.0,,,,,,,,,,,,,,,,,,,,Reserve,0.0,,,,0.0,24.0,13.6,0.0,0.0,0.0,53.2,11.4,0.0,96.0,-16.6,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.0
Noah Vonleh,6.5,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,14.8,8.4,0.0,0.0,0.0,,0.0,0.0,99.0,-9.7,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0
Gorgui Dieng,37.61666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.432,0.385,0.0,0.154,5.1,23.5,13.1,8.9,2.7,0.0,6.7,17.1,96.0,101.0,-2.7,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,5.0,13.0,0.385,0.0,0.0,,2.0,2.0,1.0,2.0,7.0,9.0,2.0,2.0,0.0,1.0,5.0,12.0,-14.0
Andrew Wiggins,37.56666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.52,0.525,0.15,0.35,7.7,6.7,7.3,5.7,1.3,0.0,17.8,32.3,88.0,106.0,-2.5,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,10.0,20.0,0.5,1.0,3.0,0.333,3.0,7.0,0.429,3.0,2.0,5.0,1.0,1.0,0.0,5.0,1.0,24.0,-17.0
Zach LaVine,35.666666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.488,0.5,0.417,0.25,2.7,7.1,4.6,4.8,1.4,0.0,13.1,18.6,89.0,105.0,-4.9,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,5.0,12.0,0.417,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,13.0,-1.0
Karl-Anthony Towns,33.61666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.32,0.2,0.4,0.333,11.4,33.8,21.1,27.9,1.5,2.8,14.9,26.0,81.0,100.0,-1.1,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,3.0,15.0,0.2,0.0,6.0,0.0,5.0,5.0,1.0,4.0,9.0,13.0,6.0,1.0,1.0,3.0,2.0,11.0,-8.0
Ricky Rubio,26.75,,,,,,,,,,,,,,,,,,,,Starter,0.092,0.0,0.4,0.2,0.0,0.0,0.0,30.8,3.8,0.0,0.0,8.8,72.0,100.0,-6.8,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,0.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,1.0,-18.0
Shabazz Muhammad,22.7,,,,,,,,,,,,,,,,,,,,Reserve,0.545,0.545,0.364,0.0,4.2,27.8,14.4,0.0,2.2,0.0,15.4,24.8,91.0,101.0,-1.3,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,5.0,11.0,0.455,2.0,4.0,0.5,0.0,0.0,,1.0,5.0,6.0,0.0,1.0,0.0,2.0,3.0,12.0,6.0
Kris Dunn,21.25,,,,,,,,,,,,,,,,,,,,Reserve,0.786,0.786,0.143,0.0,0.0,17.8,7.7,38.1,2.4,13.3,22.2,18.3,124.0,90.0,15.5,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,5.0,7.0,0.714,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,11.0,12.0
Nemanja Bjelica,14.95,,,,,,,,,,,,,,,,,,,,Reserve,0.833,0.833,0.667,0.0,0.0,16.9,7.3,11.2,3.4,0.0,25.0,11.6,117.0,99.0,0.7,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0,2.0
Cole Aldrich,9.8,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,19.6,51.6,33.4,0.0,5.2,9.6,0.0,4.4,85.0,84.0,1.8,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0
Tyus Jones,0.06666666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,109.0,-10.9,,,,,,,,,,,,,,,,,,,,201701010MIN,2017-01-01 19:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Lowry,39.03333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.984,0.938,0.438,0.688,3.8,19.3,13.3,31.6,0.0,0.0,16.1,29.1,169.0,122.0,16.7,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,12.0,16.0,0.75,6.0,7.0,0.857,11.0,11.0,1.0,1.0,8.0,9.0,7.0,0.0,0.0,4.0,3.0,41.0,12.0
DeMar DeRozan,35.3,,,,,,,,,,,,,,,,,,,,Starter,0.505,0.4,0.0,0.52,0.0,2.7,1.6,14.4,1.4,2.3,3.2,41.0,108.0,126.0,-5.9,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,10.0,25.0,0.4,0.0,0.0,,11.0,13.0,0.846,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,31.0,-9.0
Pascal Siakam,30.916666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.307,0.25,0.0,0.5,4.9,27.4,18.7,0.0,0.0,10.4,29.1,10.2,57.0,111.0,-5.9,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,1.0,4.0,0.25,0.0,0.0,,1.0,2.0,0.5,1.0,9.0,10.0,0.0,0.0,4.0,2.0,5.0,3.0,-2.0
Jonas Valančiūnas,30.8,,,,,,,,,,,,,,,,,,,,Starter,0.888,0.857,0.0,0.286,4.9,24.4,16.9,0.0,3.3,0.0,27.6,16.1,125.0,111.0,1.0,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,6.0,7.0,0.857,0.0,0.0,,2.0,2.0,1.0,1.0,8.0,9.0,0.0,2.0,0.0,3.0,3.0,14.0,1.0
DeMarre Carroll,16.55,,,,,,,,,,,,,,,,,,,,Starter,0.868,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,41.0,13.5,98.0,128.0,-6.2,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,1.0,2.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,-6.0
Cory Joseph,27.05,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.167,0.0,0.0,3.5,2.1,35.6,0.0,3.0,33.3,15.2,115.0,128.0,0.3,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,4.0,6.0,0.667,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,7.0,0.0,1.0,3.0,1.0,8.0,8.0
Terrence Ross,23.766666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.611,0.611,0.667,0.0,0.0,19.8,12.2,0.0,0.0,0.0,10.0,19.2,106.0,121.0,-4.1,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,4.0,9.0,0.444,3.0,6.0,0.5,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,11.0,12.0
Lucas Nogueira,19.833333333333332,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.0,0.0,7.6,9.5,8.7,6.5,0.0,8.1,0.0,6.9,154.0,122.0,2.4,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,4.0,12.0
Jakob Poeltl,8.783333333333333,,,,,,,,,,,,,,,,,,,,Reserve,1.064,1.0,0.0,2.0,17.1,10.7,13.2,0.0,0.0,0.0,0.0,9.8,226.0,126.0,2.5,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,1.0,1.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0
Norman Powell,7.966666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,11.5,100.0,102.0,8.2,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
Julius Randle,35.88333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.521,0.3,0.0,1.0,7.9,25.1,14.5,24.3,4.2,4.6,12.2,19.5,124.0,118.0,4.4,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,3.0,10.0,0.3,0.0,0.0,,9.0,10.0,0.9,3.0,6.0,9.0,6.0,3.0,2.0,2.0,4.0,15.0,-7.0
D'Angelo Russell,30.966666666666665,,,,,,,,,,,,,,,,,,,,Starter,0.678,0.667,0.667,0.333,3.0,14.5,7.5,33.6,1.6,0.0,0.0,28.4,153.0,129.0,14.6,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,9.0,18.0,0.5,6.0,12.0,0.5,4.0,6.0,0.667,1.0,3.0,4.0,5.0,1.0,0.0,0.0,2.0,28.0,-3.0
Nick Young,30.333333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.849,0.821,0.643,0.214,0.0,9.9,3.8,0.0,3.3,0.0,11.5,24.3,145.0,126.0,11.0,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,8.0,14.0,0.571,7.0,9.0,0.778,3.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,26.0,1.0
Luol Deng,30.083333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.167,0.167,0.333,0.0,3.1,10.0,5.8,9.0,0.0,0.0,0.0,8.5,71.0,133.0,-11.2,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0
Timofey Mozgov,21.116666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.436,0.333,0.0,0.333,0.0,21.3,8.2,0.0,2.4,3.9,12.7,15.9,85.0,123.0,-9.9,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,2.0,6.0,0.333,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,6.0,-7.0
Brandon Ingram,25.5,,,,,,,,,,,,,,,,,,,,Reserve,0.381,0.286,0.429,0.286,3.7,11.8,6.8,11.3,0.0,0.0,0.0,13.2,107.0,133.0,-8.9,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,2.0,7.0,0.286,0.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0
Thomas Robinson,17.416666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.0,0.0,37.8,17.2,29.9,26.9,2.9,0.0,10.0,24.5,147.0,126.0,8.2,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,6.0,9.0,0.667,0.0,0.0,,0.0,0.0,,7.0,2.0,9.0,2.0,1.0,0.0,1.0,2.0,12.0,-5.0
Jordan Clarkson,17.266666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.184,0.2,0.4,0.2,0.0,8.7,3.3,8.1,0.0,0.0,15.5,15.9,44.0,133.0,-18.8,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,1.0,5.0,0.2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,-12.0
Lou Williams,17.033333333333335,,,,,,,,,,,,,,,,,,,,Reserve,0.337,0.364,0.364,0.182,0.0,0.0,0.0,9.9,0.0,0.0,0.0,29.7,80.0,134.0,-13.2,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,3.0,11.0,0.273,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,-6.0
Tarik Black,14.4,,,,,,,,,,,,,,,,,,,,Reserve,0.549,0.333,0.0,0.833,19.6,62.5,36.1,0.0,0.0,0.0,0.0,24.3,140.0,128.0,-3.6,,,,,,,,,,,,,,,,,,,,201701010LAL,2017-01-01 21:30:00,2.0,6.0,0.333,0.0,0.0,,5.0,5.0,1.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,3.0,9.0,-7.0
Anthony Davis,40.36666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.359,0.37,0.037,0.074,13.5,24.8,18.8,11.8,1.2,6.0,9.7,34.8,73.0,89.0,-2.1,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,10.0,27.0,0.37,0.0,1.0,0.0,0.0,2.0,0.0,6.0,10.0,16.0,2.0,1.0,3.0,3.0,2.0,20.0,3.0
Jrue Holiday,35.416666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.463,0.455,0.273,0.182,0.0,11.3,5.4,66.3,4.2,0.0,25.2,20.4,93.0,91.0,4.9,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,4.0,11.0,0.364,2.0,3.0,0.667,1.0,2.0,0.5,0.0,4.0,4.0,13.0,3.0,0.0,4.0,1.0,11.0,8.0
Buddy Hield,34.56666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.678,0.615,0.462,0.308,0.0,14.5,6.9,11.7,0.0,0.0,11.9,22.1,112.0,99.0,4.1,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,6.0,13.0,0.462,4.0,6.0,0.667,4.0,4.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,20.0,6.0
Dante Cunningham,32.71666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.6,0.6,0.2,0.0,0.0,18.3,8.7,0.0,0.0,0.0,16.7,8.4,86.0,98.0,-6.1,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,6.0,6.0
Solomon Hill,27.083333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.375,0.375,0.875,0.0,0.0,7.4,3.5,0.0,0.0,3.0,0.0,13.5,71.0,99.0,-6.3,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,2.0,8.0,0.25,2.0,7.0,0.286,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,-7.0
E'Twaun Moore,20.25,,,,,,,,,,,,,,,,,,,,Reserve,0.6,0.6,0.6,0.0,4.5,14.8,9.4,8.7,0.0,4.0,0.0,11.2,119.0,95.0,-0.2,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,0.0,5.0,6.0,-16.0
Tyreke Evans,18.55,,,,,,,,,,,,,,,,,,,,Reserve,0.222,0.222,0.111,0.0,4.9,10.8,7.7,48.2,2.7,0.0,18.2,27.0,60.0,94.0,-6.2,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,2.0,9.0,0.222,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,5.0,1.0,0.0,2.0,1.0,4.0,-20.0
Terrence Jones,18.2,,,,,,,,,,,,,,,,,,,,Reserve,0.51,0.4,0.0,0.4,0.0,16.5,7.8,19.7,2.7,0.0,14.5,17.2,96.0,93.0,2.3,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,6.0,-8.0
Langston Galloway,12.85,,,,,,,,,,,,,,,,,,,,Reserve,0.3,0.3,0.8,0.0,0.0,15.6,7.4,13.2,0.0,6.3,0.0,17.7,67.0,94.0,-2.6,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,-12.0
LeBron James,38.916666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.512,0.429,0.19,0.476,5.1,11.6,8.5,32.3,2.6,2.0,13.6,32.8,102.0,85.0,8.4,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,9.0,21.0,0.429,0.0,4.0,0.0,8.0,10.0,0.8,2.0,5.0,7.0,6.0,2.0,1.0,4.0,1.0,26.0,-4.0
Tristan Thompson,28.083333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.5,0.5,0.0,0.0,10.7,19.3,15.2,0.0,0.0,2.8,33.3,4.6,98.0,88.0,-4.4,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,3.0,6.0,9.0,0.0,0.0,1.0,1.0,1.0,2.0,-17.0
Kevin Love,24.133333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.295,0.263,0.368,0.158,12.4,30.0,21.7,24.8,2.1,0.0,4.7,38.3,74.0,83.0,-1.8,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,5.0,19.0,0.263,0.0,7.0,0.0,2.0,3.0,0.667,3.0,8.0,11.0,3.0,1.0,0.0,1.0,1.0,12.0,2.0
DeAndre Liggins,18.6,,,,,,,,,,,,,,,,,,,,Starter,0.2,0.2,0.2,0.0,0.0,14.6,7.7,8.2,8.1,0.0,0.0,11.7,54.0,73.0,-1.0,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,3.0,0.0,0.0,3.0,2.0,-12.0
Jordan McRae,15.833333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.34,0.2,0.6,0.4,0.0,17.2,9.0,0.0,6.3,0.0,14.5,18.8,64.0,77.0,-3.5,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,1.0,5.0,0.2,0.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,-9.0
Iman Shumpert,31.283333333333335,,,,,,,,,,,,,,,,,,,,Reserve,0.19,0.143,0.429,0.286,6.4,5.8,6.1,4.7,1.6,2.5,0.0,10.9,62.0,89.0,-5.1,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,1.0,7.0,0.143,0.0,3.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,20.0
Richard Jefferson,28.566666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.581,0.5,0.444,0.333,3.5,34.9,20.0,12.3,0.0,0.0,16.2,18.7,107.0,86.0,2.9,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,4.0,9.0,0.444,1.0,4.0,0.25,3.0,3.0,1.0,1.0,11.0,12.0,2.0,0.0,0.0,2.0,0.0,12.0,22.0
Channing Frye,24.983333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.709,0.778,0.778,0.222,0.0,21.8,11.4,0.0,0.0,3.1,16.8,20.6,107.0,87.0,4.7,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,5.0,9.0,0.556,4.0,7.0,0.571,0.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,3.0,14.0,17.0
Kay Felder,22.0,,,,,,,,,,,,,,,,,,,,Reserve,0.545,0.545,0.0,0.0,0.0,4.1,2.2,20.9,0.0,0.0,0.0,21.7,116.0,95.0,1.2,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,6.0,11.0,0.545,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,12.0,12.0
James Jones,7.6,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,1.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,11.4,161.0,96.0,9.0,,,,,,,,,,,,,,,,,,,,201701020CLE,2017-01-02 19:00:00,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0
Russell Westbrook,35.916666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.457,0.357,0.357,0.393,0.0,24.0,11.8,33.4,4.5,0.0,13.2,52.5,91.0,104.0,0.8,,,,,,,,,,,,,,,,,,,,201701020MIL,2017-01-02 19:00:00,9.0,28.0,0.321,2.0,10.0,0.2,10.0,11.0,0.909,0.0,7.0,7.0,6.0,3.0,0.0,5.0,3.0,30.0,3.0
Victor Oladipo,34.766666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.75,0.75,0.583,0.0,3.5,14.2,8.7,21.0,1.6,0.0,14.3,20.1,131.0,112.0,5.9,,,,,,,,,,,,,,,,,,,,201701020MIL,2017-01-02 19:00:00,7.0,12.0,0.583,4.0,7.0,0.571,0.0,0.0,,1.0,4.0,5.0,4.0,1.0,0.0,2.0,4.0,18.0,5.0
Steven Adams,34.15,,,,,,,,,,,,,,,,,,,,Starter,0.842,0.818,0.0,0.182,10.5,18.0,14.2,12.0,1.6,7.0,0.0,17.3,176.0,105.0,13.9,,,,,,,,,,,,,,,,,,,,201701020MIL,2017-01-02 19:00:00,9.0,11.0,0.818,0.0,0.0,,2.0,2.0,1.0,3.0,5.0,8.0,2.0,1.0,3.0,0.0,3.0,20.0,5.0
Domantas Sabonis,25.816666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.0,0.0,1.0,0.0,0.0,9.5,4.7,5.2,2.1,0.0,50.0,3.9,27.0,112.0,-8.0,,,,,,,,,,,,,,,,,,,,201701020MIL,2017-01-02 19:00:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,11.0
Andre Roberson,19.033333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.0,0.0,1.0,0.0,0.0,25.9,12.8,7.0,0.0,0.0,0.0,5.2,31.0,113.0,-9.9,,,,,,,,,,,,,,,,,,,,201701020MIL,2017-01-02 19:00:00,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,-1.0
Jerami Grant,28.616666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.41,0.5,0.25,0.5,0.0,12.9,6.4,5.1,0.0,5.6,0.0,8.5,89.0,111.0,-2.6,,,,,,,,,,,,,,,,,,,,201701020MIL,2017-01-02 19:00:00,2.0,4.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,4.0,-5.0
Enes Kanter,22.033333333333335,,,,,,,,,,,,,,,,,,,,Reserve,0.167,0.167,0.0,0.0,10.9,16.8,13.8,6.4,0.0,0.0,0.0,13.6,67.0,114.0,-14.4,,,,,,,,,,,,,,,,,,,,201701020MIL,2017-01-02 19:00:00,1.0,6.0,0.167,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,-13.0
