Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Trevor Ariza,24.85,,,,,,,,,,,,,,,,,,,,Starter,0.25,0.25,0.5,0.0,5.4,21.5,14.3,5.1,2.1,0.0,20.0,9.7,68.0,113.0,-8.2,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,1.0,5.0,6.0,1.0,1.0,0.0,1.0,2.0,2.0,6.0
Eric Gordon,30.766666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.313,0.313,0.625,0.0,0.0,10.4,5.8,8.5,0.0,0.0,20.0,15.7,63.0,121.0,-13.2,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,2.0,8.0,0.25,1.0,5.0,0.2,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0
Luc Mbah a Moute,20.433333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.735,0.7,0.4,0.2,0.0,10.4,5.8,14.3,2.6,0.0,26.9,17.6,112.0,115.0,1.0,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,3.0,5.0,0.6,1.0,2.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,8.0,3.0
Gerald Green,13.316666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.571,0.571,0.857,0.0,10.0,32.0,22.3,0.0,4.0,0.0,0.0,25.4,118.0,105.0,3.6,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,,1.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,8.0,3.0
Nenê Hilário,11.366666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,0.0,0.0,11.7,9.4,10.4,0.0,4.7,0.0,0.0,17.0,155.0,111.0,6.9,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,-6.0
Jrue Holiday,46.13333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.605,0.571,0.286,0.143,0.0,20.4,10.8,38.7,1.0,0.0,15.2,25.1,112.0,109.0,4.4,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,11.0,21.0,0.524,2.0,6.0,0.333,3.0,3.0,1.0,0.0,10.0,10.0,11.0,1.0,0.0,4.0,3.0,27.0,-9.0
Anthony Davis,45.7,,,,,,,,,,,,,,,,,,,,Starter,0.567,0.519,0.077,0.346,4.7,35.0,20.8,3.8,1.0,4.4,9.1,31.7,103.0,102.0,4.0,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,13.0,26.0,0.5,1.0,2.0,0.5,7.0,9.0,0.778,2.0,17.0,19.0,1.0,1.0,3.0,3.0,2.0,34.0,-8.0
E'Twaun Moore,40.4,,,,,,,,,,,,,,,,,,,,Starter,0.388,0.375,0.25,0.167,2.6,2.3,2.5,13.1,0.0,0.0,23.7,18.4,70.0,116.0,-10.0,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,4.0,12.0,0.333,1.0,3.0,0.333,1.0,2.0,0.5,1.0,1.0,2.0,4.0,0.0,0.0,4.0,3.0,10.0,2.0
Nikola Mirotić,37.416666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.607,0.611,0.667,0.222,0.0,17.6,9.4,3.6,0.0,0.0,9.2,12.8,103.0,112.0,-0.8,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,4.0,9.0,0.444,3.0,6.0,0.5,1.0,2.0,0.5,0.0,7.0,7.0,1.0,0.0,0.0,1.0,1.0,12.0,-14.0
Rajon Rondo,20.933333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.5,0.5,0.286,0.0,0.0,9.0,4.8,47.0,6.6,0.0,22.2,18.9,101.0,100.0,7.0,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,3.0,7.0,0.429,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,7.0,3.0,0.0,2.0,1.0,7.0,-16.0
Ian Clark,29.666666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.333,0.0,3.6,9.5,6.7,4.7,3.1,0.0,0.0,13.4,103.0,107.0,0.8,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,4.0,9.0,0.444,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,9.0,5.0
Darius Miller,16.933333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.625,0.625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,113.0,116.0,-3.4,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,-4.0
Solomon Hill,2.8166666666666664,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,41.6,0.0,23.7,,0.0,224.0,95.0,25.0,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0
Draymond Green,40.75,,,,,,,,,,,,,,,,,,,,Starter,0.528,0.528,0.278,0.0,11.5,23.6,17.2,28.3,3.4,3.7,18.2,22.3,106.0,93.0,8.3,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,9.0,18.0,0.5,1.0,5.0,0.2,0.0,0.0,,5.0,9.0,14.0,9.0,3.0,2.0,4.0,3.0,19.0,12.0
Klay Thompson,37.68333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.512,0.5,0.364,0.045,2.5,14.2,8.0,10.8,1.2,0.0,0.0,24.6,108.0,103.0,1.7,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,10.0,22.0,0.455,2.0,8.0,0.25,1.0,1.0,1.0,1.0,5.0,6.0,3.0,1.0,0.0,0.0,1.0,23.0,9.0
Kevin Durant,37.233333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.594,0.583,0.222,0.278,0.0,17.2,8.1,25.7,2.5,0.0,4.7,23.5,121.0,100.0,8.6,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,10.0,18.0,0.556,1.0,4.0,0.25,3.0,5.0,0.6,0.0,6.0,6.0,7.0,2.0,0.0,1.0,2.0,24.0,13.0
Stephen Curry,37.03333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.769,0.719,0.375,0.313,0.0,20.2,9.5,29.6,1.2,0.0,18.0,24.7,128.0,102.0,9.6,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,10.0,16.0,0.625,3.0,6.0,0.5,5.0,5.0,1.0,0.0,7.0,7.0,8.0,1.0,0.0,4.0,2.0,28.0,9.0
Andre Iguodala,25.416666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.25,0.25,0.25,0.0,3.7,12.6,7.9,20.5,3.6,0.0,20.0,8.1,89.0,98.0,1.6,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,1.0,3.0,4.0,5.0,2.0,0.0,1.0,0.0,2.0,25.0
Kevon Looney,23.45,,,,,,,,,,,,,,,,,,,,Reserve,0.4,0.4,0.0,0.0,12.0,18.2,14.9,0.0,2.0,0.0,0.0,8.8,109.0,100.0,-6.8,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,0.0,1.0,0.0,0.0,6.0,4.0,-15.0
Shaun Livingston,14.566666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.0,0.0,0.0,14.6,6.9,8.6,0.0,0.0,25.0,22.7,73.0,105.0,-10.0,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,-3.0
Quinn Cook,13.733333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.46,0.4,0.6,0.2,6.9,7.8,7.3,8.5,0.0,0.0,0.0,16.4,110.0,106.0,-5.4,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,2.0,5.0,0.4,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,-4.0
Jordan Bell,5.616666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.0,0.0,0.0,38.0,17.8,0.0,0.0,0.0,0.0,14.7,97.0,103.0,-6.3,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-4.0
David West,4.516666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,0.0,47.2,22.1,22.1,0.0,0.0,0.0,27.4,21.0,102.0,-18.1,,,,,,,,,,,,,,,,,,,,201805080GSW,2018-05-08 22:30:00,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Dario Šarić,39.766666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.717,0.679,0.214,0.786,12.7,14.8,13.9,15.9,1.2,1.9,13.7,23.6,136.0,117.0,9.6,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,8.0,14.0,0.571,3.0,3.0,1.0,8.0,11.0,0.727,4.0,6.0,10.0,4.0,1.0,1.0,3.0,3.0,27.0,-2.0
Joel Embiid,38.833333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.591,0.5,0.222,0.611,13.0,20.2,17.0,17.1,0.0,5.7,14.9,29.7,117.0,115.0,4.1,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,9.0,18.0,0.5,0.0,4.0,0.0,9.0,11.0,0.818,4.0,8.0,12.0,4.0,0.0,3.0,4.0,3.0,27.0,3.0
J.J. Redick,38.233333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.504,0.462,0.538,0.154,0.0,5.1,2.9,11.2,0.0,0.0,12.6,17.9,102.0,123.0,-6.9,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,5.0,13.0,0.385,2.0,7.0,0.286,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,5.0,14.0,11.0
T.J. McConnell,37.7,,,,,,,,,,,,,,,,,,,,Starter,0.643,0.643,0.143,0.0,0.0,13.0,7.3,21.9,2.6,0.0,12.5,9.1,134.0,115.0,2.3,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,4.0,7.0,0.571,1.0,1.0,1.0,0.0,0.0,,0.0,5.0,5.0,6.0,2.0,0.0,1.0,4.0,9.0,3.0
Ben Simmons,33.833333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.567,0.533,0.0,0.133,7.5,17.4,13.0,29.7,0.0,2.2,20.1,25.3,108.0,118.0,-0.8,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,8.0,15.0,0.533,0.0,0.0,,2.0,2.0,1.0,2.0,6.0,8.0,6.0,0.0,1.0,4.0,5.0,18.0,-13.0
Robert Covington,20.566666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.6,0.0,0.0,33.3,18.8,6.6,2.4,0.0,28.6,14.6,76.0,109.0,-4.3,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,0.0,7.0,7.0,1.0,1.0,0.0,2.0,3.0,5.0,-7.0
Ersan İlyasova,17.0,,,,,,,,,,,,,,,,,,,,Reserve,0.461,0.438,0.375,0.5,14.9,5.8,9.7,17.9,0.0,4.3,0.0,24.7,118.0,120.0,-0.3,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,3.0,8.0,0.375,1.0,3.0,0.333,2.0,4.0,0.5,2.0,1.0,3.0,2.0,0.0,1.0,0.0,4.0,9.0,-1.0
Marco Belinelli,11.033333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.615,0.5,0.0,0.5,0.0,8.9,5.0,0.0,0.0,0.0,0.0,9.5,136.0,122.0,-6.8,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0
Justin Anderson,3.066666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,16.1,0.0,,0.0,0.0,89.0,2.0,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-3.0
Terry Rozier,40.083333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.482,0.367,0.6,0.4,2.4,15.8,8.3,7.2,1.2,0.0,10.2,20.8,101.0,119.0,-3.5,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,4.0,15.0,0.267,3.0,9.0,0.333,6.0,6.0,1.0,1.0,5.0,6.0,2.0,1.0,0.0,2.0,2.0,17.0,5.0
Jayson Tatum,39.4,,,,,,,,,,,,,,,,,,,,Starter,0.63,0.533,0.0,0.733,2.5,6.4,4.2,17.2,1.3,0.0,9.2,23.5,127.0,121.0,2.5,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,8.0,15.0,0.533,0.0,0.0,,9.0,11.0,0.818,1.0,2.0,3.0,4.0,1.0,0.0,2.0,4.0,25.0,0.0
Al Horford,38.56666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.456,0.438,0.063,0.063,5.1,19.7,11.4,12.7,6.4,0.0,5.7,19.2,103.0,106.0,2.2,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,7.0,16.0,0.438,0.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,8.0,3.0,5.0,0.0,1.0,4.0,15.0,8.0
Jaylen Brown,31.133333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.813,0.885,0.308,0.308,3.1,12.2,7.1,13.7,0.0,5.1,11.9,22.9,138.0,119.0,11.4,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,10.0,13.0,0.769,3.0,4.0,0.75,1.0,4.0,0.25,1.0,3.0,4.0,2.0,0.0,2.0,2.0,3.0,24.0,0.0
Aron Baynes,24.816666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.732,0.688,0.25,0.25,19.7,20.4,20.0,6.8,2.0,0.0,0.0,15.2,166.0,115.0,6.8,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,5.0,8.0,0.625,1.0,2.0,0.5,2.0,2.0,1.0,5.0,4.0,9.0,1.0,1.0,0.0,0.0,4.0,13.0,-6.0
Marcus Smart,33.03333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.51,0.375,0.25,1.625,5.9,15.3,10.0,25.9,4.5,0.0,12.7,20.2,113.0,112.0,4.2,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,3.0,8.0,0.375,0.0,2.0,0.0,8.0,13.0,0.615,2.0,4.0,6.0,6.0,3.0,0.0,2.0,2.0,14.0,10.0
Marcus Morris,24.633333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.255,0.1,0.2,0.4,4.0,10.3,6.7,0.0,2.0,3.2,7.8,22.0,61.0,116.0,-15.3,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,1.0,10.0,0.1,0.0,2.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,5.0,6.0,-1.0
Semi Ojeleye,8.333333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,126.0,-4.9,,,,,,,,,,,,,,,,,,,,201805090BOS,2018-05-09 20:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
LeBron James,36.11666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.402,0.313,0.313,0.375,0.0,25.1,10.6,49.1,0.0,4.9,27.3,32.8,71.0,115.0,-3.5,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,5.0,16.0,0.313,0.0,5.0,0.0,5.0,6.0,0.833,0.0,7.0,7.0,9.0,0.0,2.0,7.0,1.0,15.0,-32.0
Kevin Love,30.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.511,0.393,0.286,0.429,6.2,25.5,14.3,20.4,0.0,0.0,5.7,26.7,108.0,120.0,3.0,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,5.0,14.0,0.357,1.0,4.0,0.25,6.0,6.0,1.0,2.0,6.0,8.0,3.0,0.0,0.0,1.0,3.0,17.0,-13.0
J.R. Smith,28.633333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.222,0.222,0.333,0.0,0.0,4.5,1.9,6.1,1.8,0.0,0.0,14.5,51.0,119.0,-10.5,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,2.0,9.0,0.222,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,-17.0
George Hill,28.3,,,,,,,,,,,,,,,,,,,,Starter,0.625,0.625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,120.0,123.0,-7.1,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,-15.0
Kyle Korver,23.45,,,,,,,,,,,,,,,,,,,,Starter,0.417,0.417,0.833,0.0,4.0,22.1,11.6,0.0,2.2,3.8,0.0,11.8,90.0,112.0,-1.7,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,,1.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,5.0,-10.0
Tristan Thompson,20.716666666666665,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.0,0.0,18.2,43.8,29.0,10.7,0.0,0.0,14.3,15.6,125.0,117.0,3.8,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,4.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,8.0,-12.0
Jeff Green,19.75,,,,,,,,,,,,,,,,,,,,Reserve,0.63,0.333,0.333,1.333,4.8,0.0,2.8,8.5,0.0,0.0,0.0,11.1,145.0,123.0,-2.0,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,1.0,3.0,0.333,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,-5.0
Rodney Hood,18.916666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.442,0.417,0.167,0.083,0.0,0.0,0.0,27.7,0.0,0.0,0.0,30.4,94.0,123.0,-3.7,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,5.0,12.0,0.417,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,11.0,-8.0
Jordan Clarkson,15.816666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.437,0.409,0.182,0.091,6.0,16.4,10.3,0.0,3.3,0.0,0.0,33.4,90.0,114.0,3.9,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,4.0,11.0,0.364,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,-7.0
Cedi Osman,7.15,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.333,0.0,0.0,36.3,15.3,0.0,7.3,0.0,0.0,19.4,0.0,102.0,-12.4,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
José Calderón,3.8833333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,94.0,123.0,-3.5,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0
Larry Nance,3.8833333333333333,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,123.0,-15.2,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
Ante Žižić,2.8666666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.0,,,,0.0,90.5,38.1,54.0,0.0,0.0,0.0,14.2,39.0,111.0,5.2,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0
Jayson Tatum,37.0,,,,,,,,,,,,,,,,,,,,Starter,0.673,0.636,0.455,0.182,3.5,12.7,8.8,11.1,2.8,0.0,14.4,18.2,120.0,90.0,3.8,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,6.0,11.0,0.545,2.0,5.0,0.4,2.0,2.0,1.0,1.0,5.0,6.0,3.0,2.0,0.0,2.0,3.0,16.0,27.0
Terry Rozier,34.38333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.4,0.4,0.3,0.0,0.0,16.4,9.5,29.8,0.0,0.0,9.1,15.6,103.0,95.0,-0.6,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,4.0,10.0,0.4,0.0,3.0,0.0,0.0,0.0,,0.0,6.0,6.0,8.0,0.0,0.0,1.0,0.0,8.0,14.0
Marcus Morris,34.05,,,,,,,,,,,,,,,,,,,,Starter,0.739,0.708,0.333,0.417,3.8,24.9,16.0,0.0,0.0,0.0,6.6,21.7,135.0,92.0,3.9,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,7.0,12.0,0.583,3.0,4.0,0.75,4.0,5.0,0.8,1.0,9.0,10.0,0.0,0.0,0.0,1.0,3.0,21.0,25.0
Jaylen Brown,28.033333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.681,0.656,0.313,0.125,4.6,23.5,15.6,6.2,1.9,2.9,10.6,32.7,117.0,86.0,8.9,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,9.0,16.0,0.563,3.0,5.0,0.6,2.0,2.0,1.0,1.0,7.0,8.0,1.0,1.0,1.0,2.0,2.0,23.0,14.0
Al Horford,27.4,,,,,,,,,,,,,,,,,,,,Starter,0.883,0.9,0.4,0.3,9.5,6.9,8.0,36.3,0.0,5.8,0.0,20.1,184.0,93.0,23.7,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,8.0,10.0,0.8,2.0,4.0,0.5,2.0,3.0,0.667,2.0,2.0,4.0,6.0,0.0,2.0,0.0,1.0,20.0,17.0
Aron Baynes,25.05,,,,,,,,,,,,,,,,,,,,Reserve,0.4,0.4,0.0,0.0,0.0,30.1,17.4,9.8,4.2,3.2,0.0,9.7,98.0,79.0,3.9,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,0.0,8.0,8.0,2.0,2.0,1.0,0.0,2.0,4.0,17.0
Marcus Smart,24.85,,,,,,,,,,,,,,,,,,,,Reserve,0.375,0.375,0.417,0.0,0.0,11.4,6.6,32.9,2.1,0.0,14.3,27.4,85.0,92.0,-5.5,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,4.0,12.0,0.333,1.0,5.0,0.2,0.0,0.0,,0.0,3.0,3.0,6.0,1.0,0.0,2.0,2.0,9.0,16.0
Semi Ojeleye,15.483333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.338,0.25,0.75,0.25,0.0,6.1,3.5,0.0,0.0,0.0,0.0,13.9,72.0,98.0,-11.6,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,1.0,4.0,0.25,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,-2.0
Abdel Nader,4.583333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.333,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,42.4,47.0,100.0,-32.1,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.0
Greg Monroe,4.583333333333333,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,28.3,20.5,23.8,32.2,0.0,0.0,0.0,10.6,212.0,93.0,14.0,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0
Guerschon Yabusele,4.583333333333333,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,100.0,-5.9,,,,,,,,,,,,,,,,,,,,201805130BOS,2018-05-13 15:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
